Region,Division,District,BEIS School ID,School Name,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD ABM Male,G11 ACAD ABM Female,G11 ACAD HUMSS Male,G11 ACAD HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD ABM Male,G12 ACAD ABM Female,G12 ACAD HUMSS Male,G12 ACAD HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
Region VII,Mandaue City,Mandaue City Central District,306198,Tawason National High School,CEBU,MANDAUE CITY,1st District,TAWASON,Public,DepED Managed,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,312809,Mandaue SPED Center High School,CEBU,MANDAUE CITY,6th District,CENTRO (POB.),Public,DepED Managed,Annex or Extension school(s),JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17,15,8,7,13,11,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,404573,Mandaue Christian School,CEBU,MANDAUE CITY,6th District,ALANG-ALANG,Private,Sectarian ,School with no Annexes,ES and JHS,11,12,5,5,7,14,7,6,5,10,11,8,9,9,0,0,7,8,12,8,5,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,404577,Mother Serafina Learning Center,CEBU,MANDAUE CITY,6th District,IBABAO-ESTANCIA,Private,Sectarian ,School with no Annexes,Purely ES,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,404580,Royal Oaks International School,CEBU,MANDAUE CITY,6th District,ALANG-ALANG,Private,Non-Sectarian ,School with no Annexes,All Offering,0,0,0,0,1,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,404584,Academia de San Jose,CEBU,MANDAUE CITY,6th District,CENTRO (POB.),Private,Sectarian ,School with no Annexes,All Offering,24,25,35,22,20,30,24,29,25,26,32,22,27,27,0,0,35,40,36,36,29,40,26,39,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,404587,University of Cebu Lapu-Lapu & Mandaue (UCLM),CEBU,MANDAUE CITY,6th District,LOOC,Private,Non-Sectarian ,School with no Annexes,All Offering,17,10,7,17,22,14,19,13,17,16,15,20,19,31,0,0,81,72,80,63,86,92,75,84,0,0,60,154,66,143,351,469,25,14,202,11,184,67,0,0,0,0,51,140,64,116,336,365,49,25,229,8,202,94,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,405834,"Center for Healthcare Professions, Cebu, Inc.",CEBU,MANDAUE CITY,6th District,ALANG-ALANG,Private,Non-Sectarian ,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,407826,"Intellisense Institute of Technology, Inc.",CEBU,MANDAUE CITY,6th District,GUIZO,Private,Non-Sectarian ,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,40,34,0,0,0,0,1,4,0,0,0,0,0,0,0,0,34,8,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,409875,AIM-C Bright Gem Learning Center Corp.,CEBU,MANDAUE CITY,1st District,BASAK,Private,Non-Sectarian ,Mother school,Purely ES,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,409876,"Benevolent Christian Children Academy (BECCA), Inc.",CEBU,MANDAUE CITY,1st District,LABOGON,Private,Non-Sectarian ,Mother school,ES and JHS,5,3,8,3,6,7,4,1,10,3,4,7,4,1,0,0,2,2,5,1,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,410295,Wesley Primrose Academy Inc.,CEBU,MANDAUE CITY,1st District,TABOK,Private,Non-Sectarian ,School with no Annexes,Purely ES,7,5,5,7,3,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,410296,Holy Child Center for Academe Inc.,CEBU,MANDAUE CITY,1st District,BAKILID,Private,Non-Sectarian ,School with no Annexes,Purely ES,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,410866,"Cebu Northplains College, Inc. (Mandaue Branch)",CEBU,MANDAUE CITY,1st District,CANDUMAN,Private,Non-Sectarian ,School with no Annexes,All Offering,1,1,0,0,0,0,1,2,2,1,2,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,7,14,0,0,7,0,0,0,91,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,449022,"Inchland Academy, Inc.",CEBU,MANDAUE CITY,6th District,LOOC,Private,Non-Sectarian ,School with no Annexes,All Offering,0,0,1,1,2,2,0,2,1,5,1,3,0,3,0,0,1,3,0,3,2,1,2,5,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,5,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,449027,Larmen De Guia Memorial College - Basic Educ. Dept.,CEBU,MANDAUE CITY,6th District,ALANG-ALANG,Private,Non-Sectarian ,School with no Annexes,All Offering,0,0,2,1,2,0,3,1,2,2,3,1,3,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,449037,St. John Paul II Cognition School Inc.,CEBU,MANDAUE CITY,6th District,ALANG-ALANG,Private,Non-Sectarian ,School with no Annexes,ES and JHS,6,7,11,7,6,10,8,9,10,7,8,11,22,8,0,0,3,9,5,8,11,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,449041,"Grace Community Base Empowerment, Inc.",CEBU,MANDAUE CITY,6th District,CAMBARO,Private,Non-Sectarian ,School with no Annexes,Purely ES,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City Central District,449043,"M. Zed Christian School, Inc.",CEBU,MANDAUE CITY,6th District,ALANG-ALANG,Private,Non-Sectarian ,School with no Annexes,Purely ES,1,3,3,2,0,1,2,1,3,0,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,119998,Basak Elementary School,CEBU,MANDAUE CITY,6th District,BASAK,Public,DepED Managed,School with no Annexes,Purely ES,227,196,232,228,235,229,241,205,221,203,243,223,229,236,54,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,119999,Labogon Elementary School,CEBU,MANDAUE CITY,6th District,LABOGON,Public,DepED Managed,School with no Annexes,Purely ES,111,116,136,115,156,145,134,113,106,128,144,148,129,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,120000,Leonard Wood Elementary School,CEBU,MANDAUE CITY,6th District,JAGOBIAO,Public,DepED Managed,School with no Annexes,Purely ES,51,42,49,67,70,62,73,56,64,59,57,66,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,120001,Opao Elementary School,CEBU,MANDAUE CITY,6th District,OPAO,Public,DepED Managed,School with no Annexes,Purely ES,221,202,218,180,256,205,201,211,174,201,227,211,213,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,120002,Paknaan Elementary School,CEBU,MANDAUE CITY,6th District,PAKNA-AN,Public,DepED Managed,School with no Annexes,Purely ES,271,259,253,231,336,279,277,259,237,237,301,278,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,120003,Umapad Elementary School,CEBU,MANDAUE CITY,6th District,UMAPAD,Public,DepED Managed,School with no Annexes,Purely ES,82,77,85,74,86,99,75,65,80,76,62,68,66,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,303197,Don Gerardo Ll. Ouano MNHS,CEBU,MANDAUE CITY,6th District,OPAO,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,181,300,260,308,289,274,332,0,0,19,31,102,91,0,0,103,33,0,0,0,0,0,0,0,0,28,32,91,84,0,0,124,68,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,303198,Jagobiao NHS,CEBU,MANDAUE CITY,6th District,JAGOBIAO,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,105,138,124,165,175,153,175,0,0,9,6,4,20,13,13,9,7,0,0,17,7,0,0,0,0,11,30,16,20,17,18,14,17,0,0,16,4,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,303200,Mandaue City CNHS - Labogon NHS Ext.,CEBU,MANDAUE CITY,6th District,LABOGON,Public,DepED Managed,Annex or Extension school(s),JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,132,183,163,198,189,224,186,0,0,9,25,48,46,0,0,17,33,0,0,49,46,19,5,0,0,12,38,14,33,0,0,28,21,0,0,44,49,27,11,0,0
Region VII,Mandaue City,Mandaue City North District,303203,Paknaan NHS,CEBU,MANDAUE CITY,6th District,PAKNA-AN,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,202,262,250,265,269,321,253,0,0,6,21,62,38,0,0,37,17,0,0,0,0,0,0,0,0,18,24,45,44,0,0,60,42,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,404582,"Saint Anne Learning Center of Mandaue, Inc.",CEBU,MANDAUE CITY,6th District,PAKNA-AN,Private,Non-Sectarian ,School with no Annexes,ES and JHS,21,8,14,11,12,14,14,6,9,4,7,8,7,5,0,0,9,7,7,7,14,5,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,404583,Pope John Paul II Achievement and Learning Center Inc.,CEBU,MANDAUE CITY,6th District,LABOGON,Private,Non-Sectarian ,School with no Annexes,Purely ES,8,6,3,2,3,3,4,8,4,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,409037,"Divine Angels Academy De Cebu, Inc.",CEBU,MANDAUE CITY,6th District,LABOGON,Private,Non-Sectarian ,School with no Annexes,Purely ES,10,14,10,2,5,9,6,8,4,7,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,409362,"Mandaue Holy Family Academy, Inc.",CEBU,MANDAUE CITY,6th District,JAGOBIAO,Private,Non-Sectarian ,School with no Annexes,Purely ES,8,8,22,11,12,8,9,4,6,6,8,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,449015,"Maternelle Academy, French-Filipino School",CEBU,MANDAUE CITY,6th District,BASAK,Private,Non-Sectarian ,School with no Annexes,ES and JHS,16,15,29,16,14,21,11,14,15,7,16,18,14,6,0,0,8,7,18,17,21,10,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,449035,Marc Agape Christian Learning Center Inc.,CEBU,MANDAUE CITY,6th District,PAKNA-AN,Private,Non-Sectarian ,School with no Annexes,Purely ES,18,22,10,14,9,10,3,7,4,4,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City North District,449036,Ralph M. Baladjay Sr. (RMB) The Baptist Institute,CEBU,MANDAUE CITY,6th District,LABOGON,Private,Sectarian ,School with no Annexes,All Offering,7,8,7,2,5,6,8,3,9,3,4,6,6,8,0,0,6,5,3,6,6,6,9,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,120004,Banilad Elementary School,CEBU,MANDAUE CITY,6th District,BANILAD,Public,DepED Managed,School with no Annexes,Purely ES,58,52,70,62,84,77,76,75,60,78,97,86,58,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,120005,Cabancalan II Elementary School,CEBU,MANDAUE CITY,6th District,CABANCALAN,Public,DepED Managed,School with no Annexes,Purely ES,63,58,70,54,76,62,86,59,46,51,85,74,76,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,120006,Subangdaku Elementary School,CEBU,MANDAUE CITY,6th District,SUBANGDAKU,Public,DepED Managed,School with no Annexes,Purely ES,147,127,138,131,166,152,143,149,134,139,167,137,141,150,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,120007,Tipolo Elementary School,CEBU,MANDAUE CITY,6th District,TIPOLO,Public,DepED Managed,School with no Annexes,Purely ES,66,71,80,87,94,69,109,69,80,57,76,89,80,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,303194,Cabancalan NHS,CEBU,MANDAUE CITY,6th District,CABANCALAN,Public,DepED Managed,Mother school,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,193,250,218,289,279,298,283,0,0,0,0,9,36,0,0,36,14,0,0,27,14,0,0,0,0,0,0,22,24,0,0,61,26,0,0,33,12,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,303202,Subangdaku Tech-Voc High School (Mandaue City CNHS - Subangdaku NHS Ext.),CEBU,MANDAUE CITY,6th District,SUBANGDAKU,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,101,65,61,59,72,57,0,0,0,6,5,16,0,0,3,9,0,0,53,8,0,0,0,0,4,12,3,13,0,0,10,18,0,0,44,17,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,303204,Tipolo NHS,CEBU,MANDAUE CITY,6th District,TIPOLO,Public,DepED Managed,School with no Annexes,Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,78,99,80,101,116,115,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,312811,Banilad NHS (Cabancalan NHS Ext.),CEBU,MANDAUE CITY,6th District,BANILAD,Public,DepED Managed,Annex or Extension school(s),Purely JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,45,69,69,68,64,83,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,404566,Christ the King Learning Center,CEBU,MANDAUE CITY,6th District,SUBANGDAKU,Private,Sectarian ,School with no Annexes,Purely ES,8,3,2,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,404567,"Colegio de la Inmaculada Concepcion - Mandaue Branch, Inc.",CEBU,MANDAUE CITY,6th District,TIPOLO,Private,Sectarian ,School with no Annexes,All Offering,36,48,42,51,52,53,34,49,42,49,48,47,39,55,0,0,60,82,63,78,64,73,69,95,0,0,11,15,5,15,61,66,57,46,0,0,0,0,0,0,0,0,16,23,4,19,55,77,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,404571,Little Angels Montessori School,CEBU,MANDAUE CITY,6th District,BANILAD,Private,Non-Sectarian ,School with no Annexes,ES and JHS,9,12,13,7,14,12,5,6,12,3,7,7,9,6,0,0,5,2,5,2,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,406029,Cebu Doctors' University,CEBU,MANDAUE CITY,6th District,SUBANGDAKU,Private,Non-Sectarian ,School with no Annexes,Purely SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,86,202,0,0,0,0,0,0,0,0,0,0,0,0,5,14,108,224,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,449006,ACADEM Institute Inc.,CEBU,MANDAUE CITY,6th District,TIPOLO,Private,Non-Sectarian ,School with no Annexes,ES and JHS,8,4,6,2,3,4,2,2,2,1,3,5,0,3,0,0,3,0,1,0,7,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,449023,Trade-Tech International Science Institute,CEBU,MANDAUE CITY,6th District,BANILAD,Private,Non-Sectarian ,School with no Annexes,Purely ES,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,449025,"SPM Academy, Inc.",CEBU,MANDAUE CITY,6th District,TIPOLO,Private,Non-Sectarian ,School with no Annexes,All Offering,30,22,18,23,22,14,19,18,13,13,8,13,14,14,0,0,8,6,14,19,6,19,16,10,0,0,19,44,35,68,54,48,55,36,0,0,143,61,0,0,0,0,34,57,38,61,48,39,61,49,0,0,61,50,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,449028,Singapore School Cebu,CEBU,MANDAUE CITY,6th District,SUBANGDAKU,Private,Non-Sectarian ,School with no Annexes,All Offering,11,12,18,15,21,11,9,13,18,17,15,20,15,10,0,0,15,16,14,15,21,19,17,20,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City South District,449032,Beracha Christian Academy Philippines Inc.,CEBU,MANDAUE CITY,6th District,TIPOLO,Private,Non-Sectarian ,School with no Annexes,Purely ES,2,7,4,7,4,4,1,5,2,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120008,Bakilid Elementary School,CEBU,MANDAUE CITY,6th District,BAKILID,Public,DepED Managed,School with no Annexes,Purely ES,27,25,33,33,30,42,37,41,26,36,37,42,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120009,Cabancalan I Elementary School,CEBU,MANDAUE CITY,6th District,CABANCALAN,Public,DepED Managed,School with no Annexes,Purely ES,143,141,158,137,171,153,158,145,138,132,199,167,149,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120010,Canduman Elementary School,CEBU,MANDAUE CITY,6th District,CANDUMAN,Public,DepED Managed,School with no Annexes,Purely ES,224,209,230,230,266,247,234,214,213,212,238,247,244,238,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120011,Casili Elementary School,CEBU,MANDAUE CITY,6th District,CASILI,Public,DepED Managed,School with no Annexes,Purely ES,68,65,81,46,94,70,74,56,72,71,76,84,86,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120012,Cubacub Elementary School,CEBU,MANDAUE CITY,6th District,CUBACUB,Public,DepED Managed,School with no Annexes,Purely ES,56,61,69,54,84,58,51,63,55,56,68,73,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120013,Maguikay Elementary School,CEBU,MANDAUE CITY,6th District,MAGUIKAY,Public,DepED Managed,School with no Annexes,Purely ES,123,111,136,106,132,115,101,99,105,98,131,107,134,124,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120014,Mandaue City School For The Arts,CEBU,MANDAUE CITY,6th District,CASILI,Public,DepED Managed,School with no Annexes,Purely ES,7,18,15,16,7,24,8,24,14,21,15,19,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120015,Pagsabungan Elementary School,CEBU,MANDAUE CITY,6th District,PAGSABUNGAN,Public,DepED Managed,School with no Annexes,Purely ES,100,93,97,91,108,104,87,98,102,94,91,84,97,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120016,Tabok Elementary School I,CEBU,MANDAUE CITY,6th District,TABOK,Public,DepED Managed,School with no Annexes,Purely ES,89,76,80,83,97,101,86,98,85,61,85,103,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120017,Tabok Elementary School II,CEBU,MANDAUE CITY,6th District,TABOK,Public,DepED Managed,School with no Annexes,Purely ES,42,34,41,35,46,46,47,32,51,40,46,52,53,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VII,Mandaue City,Mandaue City West District,120018,"Don Calixto C. Yongco, Sr. Elementary School (Tawason Elementary School)",CEBU,MANDAUE CITY,6th District,TAWASON,Public,DepED Managed,School with no Annexes,Purely ES,35,35,43,37,48,38,39,36,46,37,42,41,61,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
